2.6	0	0.158537	0.267697	0.345763	0.400441	0.443653	0.489038	0.538366	0.569538	0.584434	0.607975	0.634288	0.667806	0.700906	0.722478	0.742494	0.758541	0.765506	0.759119	0.747003	0.734272	0.731153	0.733266	0.735519	0.735494	0.739278	0.747447	0.752641	0.750956	0.753084	0.767375	0.775863	0.776344	0.77235	0.761934	0.757188	0.746581	0.734425	0.731788	0.7377	0.740575	0.742022	0.747484	0.760878	0.790197	0.808991	0.810175	0.795128	0.786506	0.778528	0.775044	0.771747	0.772675	0.771878	0.772003	0.768944	0.768475	0.771216	0.767247	0.760663	0.76985	0.809678	0.878734	1
2.7	0	0.191331	0.328625	0.444488	0.540262	0.621088	0.688806	0.726666	0.740163	0.741841	0.745856	0.741047	0.729931	0.721366	0.717819	0.705734	0.700175	0.694147	0.687078	0.679869	0.668884	0.657441	0.650447	0.650709	0.658416	0.662456	0.673497	0.685769	0.700238	0.723722	0.747194	0.763528	0.764916	0.765866	0.761934	0.761341	0.757534	0.7585	0.764425	0.7658	0.758209	0.747819	0.739741	0.724791	0.727875	0.734031	0.733147	0.735662	0.738253	0.734491	0.727994	0.720225	0.711206	0.712444	0.713519	0.724375	0.737109	0.748575	0.758197	0.787728	0.824366	0.860619	0.907594	1
2.8	0	0.235753	0.410466	0.531841	0.607469	0.666184	0.693916	0.704572	0.707584	0.7163	0.722284	0.732141	0.744438	0.741862	0.740841	0.730831	0.711409	0.687144	0.659881	0.642175	0.639838	0.637506	0.638241	0.641459	0.643341	0.647028	0.651478	0.665578	0.686984	0.708097	0.723675	0.749547	0.772122	0.781288	0.776441	0.760694	0.749391	0.746841	0.754031	0.761178	0.769688	0.771897	0.762397	0.752803	0.741478	0.727997	0.718288	0.710456	0.711063	0.709666	0.708922	0.713591	0.718997	0.726034	0.728422	0.734028	0.742859	0.754325	0.764094	0.781434	0.803334	0.835922	0.887334	1
2.9	0	0.249681	0.425841	0.546369	0.615478	0.648394	0.668366	0.682031	0.684219	0.678541	0.683944	0.696288	0.71	0.716969	0.728913	0.746375	0.756797	0.764669	0.766347	0.760828	0.754625	0.741153	0.732366	0.735303	0.744003	0.757441	0.773344	0.779647	0.781784	0.775569	0.765113	0.753728	0.744934	0.728191	0.712969	0.696984	0.687619	0.685816	0.682816	0.675706	0.680219	0.682159	0.67925	0.683903	0.689516	0.694503	0.696647	0.702531	0.702019	0.700922	0.694063	0.687772	0.683156	0.689694	0.700953	0.723759	0.743503	0.754719	0.754397	0.756709	0.772628	0.811959	0.872738	1
3	0	0.241803	0.408919	0.523206	0.601334	0.654184	0.685528	0.703813	0.7132	0.720063	0.727328	0.732128	0.731325	0.729009	0.720256	0.716091	0.717875	0.715825	0.716006	0.720684	0.722244	0.7151	0.713028	0.708797	0.705966	0.700356	0.694203	0.694422	0.696447	0.701144	0.708981	0.709713	0.713225	0.716631	0.715384	0.714453	0.714053	0.723525	0.735959	0.735688	0.735875	0.733328	0.730584	0.730881	0.733159	0.732559	0.735281	0.739872	0.741138	0.738184	0.735541	0.737959	0.736025	0.733169	0.722294	0.721744	0.720072	0.728612	0.735675	0.742113	0.758028	0.796438	0.860447	1
3.1	0	0.309597	0.488341	0.592247	0.648781	0.679803	0.698	0.705	0.703169	0.69595	0.693497	0.692894	0.690231	0.687122	0.691044	0.696556	0.709	0.724378	0.736081	0.74985	0.760159	0.764981	0.763113	0.759391	0.757341	0.746663	0.740031	0.737641	0.740075	0.740497	0.736538	0.728388	0.720838	0.718809	0.719966	0.723806	0.730472	0.740263	0.747016	0.751091	0.741519	0.729928	0.719725	0.715575	0.720541	0.733206	0.741481	0.741172	0.741006	0.737706	0.743337	0.745056	0.736794	0.714425	0.693141	0.666866	0.644775	0.630966	0.626916	0.638012	0.666431	0.725797	0.823884	1
3.2	0	0.329956	0.520809	0.621234	0.665644	0.693644	0.712562	0.730125	0.737681	0.734888	0.726378	0.716909	0.709781	0.712903	0.709353	0.695797	0.684603	0.671547	0.670775	0.672956	0.678031	0.679522	0.680747	0.681334	0.687653	0.690719	0.700359	0.704509	0.710978	0.720791	0.728225	0.727078	0.723866	0.721119	0.715522	0.709697	0.709209	0.714819	0.724347	0.735416	0.741622	0.737553	0.734287	0.725544	0.71635	0.715866	0.719294	0.722303	0.728681	0.731	0.731038	0.732584	0.736028	0.734878	0.726197	0.723697	0.722453	0.72285	0.725409	0.732994	0.748416	0.780012	0.846331	1
3.3	0	0.338028	0.507719	0.604269	0.651609	0.680831	0.691578	0.691444	0.688678	0.691847	0.691669	0.693775	0.702966	0.716481	0.7202	0.717672	0.712372	0.701347	0.696906	0.696875	0.695837	0.700456	0.706719	0.708309	0.715875	0.725169	0.733466	0.736372	0.735856	0.735494	0.737756	0.742925	0.745325	0.743409	0.742691	0.738287	0.735662	0.729769	0.726194	0.720022	0.719766	0.720562	0.720988	0.715447	0.705803	0.703628	0.714156	0.722137	0.726634	0.728469	0.733034	0.729444	0.721991	0.711491	0.701813	0.691875	0.692047	0.701572	0.711322	0.718738	0.737253	0.772959	0.843888	1
3.4	0	0.376444	0.569197	0.662384	0.701084	0.724763	0.734828	0.745347	0.747919	0.7473	0.743634	0.740616	0.730516	0.721453	0.712244	0.715456	0.712903	0.706803	0.697975	0.692881	0.692419	0.688688	0.683003	0.677687	0.674991	0.687741	0.699509	0.707928	0.707213	0.705403	0.707541	0.708331	0.702678	0.703922	0.702041	0.701494	0.712066	0.719491	0.720888	0.719053	0.7167	0.712184	0.712872	0.707706	0.705481	0.707538	0.718356	0.727166	0.729513	0.730066	0.723956	0.717978	0.716909	0.717434	0.709462	0.705997	0.704525	0.704122	0.705091	0.709744	0.720612	0.757506	0.830125	1
3.5	0	0.420191	0.617184	0.699366	0.733966	0.745334	0.746988	0.736047	0.728872	0.717969	0.707184	0.69935	0.694256	0.690766	0.683737	0.684206	0.692366	0.702613	0.709203	0.709047	0.713978	0.720363	0.722806	0.718606	0.712544	0.711456	0.713963	0.720122	0.728853	0.728609	0.724828	0.715638	0.703672	0.687459	0.67455	0.668513	0.665403	0.658603	0.658575	0.66485	0.676022	0.688759	0.696931	0.698462	0.703544	0.708763	0.716463	0.722403	0.727291	0.728712	0.730328	0.727406	0.729838	0.735566	0.737578	0.734216	0.7241	0.715634	0.713116	0.71515	0.731441	0.767744	0.835375	1
3.6	0	0.447384	0.647503	0.7238	0.752181	0.754725	0.754734	0.749616	0.747081	0.744666	0.746341	0.750741	0.742716	0.737656	0.739897	0.738519	0.741231	0.730472	0.719956	0.708019	0.697987	0.690772	0.684722	0.683559	0.687219	0.689394	0.687894	0.681791	0.678988	0.684841	0.684731	0.683319	0.684153	0.685209	0.694928	0.701741	0.706069	0.711134	0.713225	0.713003	0.701681	0.694597	0.694019	0.699756	0.701247	0.702903	0.703041	0.70895	0.704216	0.697672	0.692531	0.694072	0.693619	0.692272	0.689941	0.687775	0.685666	0.694047	0.705944	0.712137	0.728097	0.761841	0.828937	1
3.7	0	0.4103	0.593237	0.670009	0.694388	0.704997	0.708378	0.713519	0.717188	0.723016	0.729897	0.730269	0.729338	0.726334	0.722334	0.718463	0.716397	0.716091	0.709869	0.710544	0.712669	0.717206	0.7169	0.711594	0.702503	0.696059	0.692419	0.690891	0.700603	0.712528	0.719844	0.719053	0.718069	0.7195	0.718925	0.717356	0.724388	0.729788	0.732697	0.733931	0.733566	0.725559	0.718066	0.709413	0.699887	0.691288	0.690844	0.693972	0.695709	0.700628	0.711153	0.715047	0.712656	0.715681	0.714309	0.712741	0.710569	0.700981	0.692641	0.690372	0.697775	0.729087	0.803444	1
3.8	0	0.421003	0.590422	0.663209	0.693269	0.703447	0.707497	0.704681	0.699431	0.696744	0.701131	0.706353	0.710734	0.712759	0.709928	0.709766	0.713078	0.717525	0.718569	0.727869	0.735894	0.741416	0.740656	0.737884	0.739569	0.743966	0.736581	0.735431	0.737609	0.727747	0.719378	0.7143	0.716087	0.719994	0.720675	0.721016	0.714475	0.708503	0.704138	0.704956	0.713444	0.714309	0.715053	0.714622	0.718381	0.716859	0.719325	0.722784	0.720122	0.708566	0.701747	0.701556	0.703216	0.697609	0.692644	0.683234	0.6764	0.674925	0.678591	0.6837	0.692853	0.722763	0.796481	1
3.9	0	0.428956	0.606716	0.673675	0.693959	0.700288	0.698388	0.697056	0.696766	0.6949	0.692297	0.691778	0.697981	0.704106	0.705169	0.702881	0.704125	0.708125	0.712688	0.716578	0.717463	0.718588	0.717766	0.719419	0.719628	0.718259	0.719681	0.719422	0.719584	0.721747	0.726313	0.727269	0.728388	0.728184	0.731044	0.732759	0.7371	0.742825	0.7412	0.736284	0.7262	0.71995	0.710041	0.70465	0.707238	0.705528	0.699881	0.698434	0.693691	0.696725	0.694866	0.699106	0.702234	0.699131	0.701422	0.700884	0.704794	0.712209	0.717875	0.714469	0.712263	0.729003	0.796928	1
