3	0	0.211375	0.331875	0.406366	0.436606	0.447066	0.445056	0.443388	0.441078	0.439038	0.448625	0.450859	0.4615	0.472875	0.482634	0.489697	0.495313	0.505894	0.518666	0.524897	0.528866	0.535622	0.543672	0.551544	0.554262	0.562513	0.565747	0.570019	0.576972	0.581166	0.588313	0.59225	0.593512	0.579959	0.546963	0.519809	0.501341	0.489747	0.475872	0.465806	0.451284	0.434166	0.416184	0.405369	0.402547	0.395231	0.397538	0.403553	0.413734	0.424641	0.433919	0.441747	0.453813	0.483897	0.513688	0.541394	0.565859	0.58495	0.603959	0.631588	0.670737	0.729934	0.823509	1
3.1	0	0.208369	0.3232	0.399184	0.450341	0.480247	0.502459	0.511088	0.505391	0.50055	0.500241	0.493069	0.486191	0.479528	0.485972	0.498816	0.520922	0.539178	0.545312	0.556672	0.563909	0.549241	0.521925	0.499572	0.481847	0.475278	0.475609	0.484363	0.492319	0.506459	0.527234	0.540303	0.543991	0.542047	0.545825	0.558256	0.569453	0.581469	0.584994	0.582056	0.575472	0.562297	0.552534	0.546109	0.539569	0.540684	0.542378	0.530944	0.514628	0.4909	0.476734	0.452472	0.429409	0.410409	0.399306	0.384478	0.376488	0.374881	0.392922	0.435156	0.503425	0.601491	0.754434	1
3.2	0	0.246756	0.373316	0.438481	0.472228	0.492425	0.505669	0.522722	0.544128	0.560172	0.56545	0.577547	0.580434	0.567797	0.549194	0.528072	0.502713	0.477834	0.452412	0.429753	0.420619	0.420619	0.428544	0.440763	0.455247	0.468103	0.470956	0.477703	0.4842	0.496563	0.512078	0.523788	0.529553	0.537475	0.537294	0.535359	0.532856	0.523403	0.504197	0.483538	0.467831	0.462838	0.470388	0.480209	0.489522	0.507484	0.519275	0.525472	0.528088	0.520878	0.510844	0.490653	0.481697	0.474528	0.465306	0.467484	0.483447	0.500625	0.511434	0.529416	0.558787	0.628387	0.755447	1
3.3	0	0.21895	0.334094	0.397744	0.43885	0.473259	0.497206	0.525112	0.537903	0.540972	0.539078	0.517806	0.493066	0.472909	0.452013	0.426959	0.413259	0.410531	0.409938	0.409606	0.412144	0.420816	0.433169	0.442147	0.457419	0.468259	0.480022	0.491516	0.50055	0.511459	0.520463	0.519997	0.523225	0.524731	0.5198	0.514931	0.509434	0.507313	0.515178	0.51875	0.516084	0.508894	0.512822	0.521416	0.524041	0.523953	0.5274	0.528453	0.527056	0.523403	0.517359	0.517069	0.523691	0.532216	0.545041	0.551969	0.553828	0.555837	0.559366	0.575819	0.608847	0.665819	0.779041	1
3.4	0	0.237703	0.362069	0.433006	0.474591	0.492091	0.501472	0.511228	0.513291	0.510113	0.503666	0.493397	0.492697	0.495606	0.495406	0.488781	0.472972	0.470069	0.469141	0.475256	0.479959	0.477063	0.472981	0.472756	0.466966	0.457216	0.449347	0.449113	0.456397	0.469178	0.479669	0.48525	0.483094	0.479644	0.476875	0.475528	0.470863	0.472844	0.479025	0.483966	0.489031	0.501366	0.517456	0.53115	0.532425	0.528353	0.532125	0.529384	0.524506	0.517356	0.513575	0.512731	0.515088	0.532259	0.544538	0.554656	0.561931	0.566528	0.572925	0.581769	0.600463	0.650334	0.759766	1
3.5	0	0.255063	0.376328	0.42315	0.452831	0.471525	0.487759	0.494853	0.499738	0.499684	0.502138	0.508169	0.511981	0.507078	0.504441	0.509838	0.517153	0.521275	0.523831	0.521628	0.523931	0.515691	0.506038	0.497622	0.492159	0.486713	0.482619	0.486616	0.494959	0.496863	0.493359	0.490753	0.489713	0.498313	0.513797	0.521062	0.515916	0.511131	0.511325	0.509809	0.502134	0.488684	0.484994	0.485266	0.485097	0.479888	0.4798	0.486681	0.499031	0.504	0.500247	0.496947	0.487359	0.484328	0.488994	0.491716	0.499169	0.505944	0.518775	0.538547	0.570072	0.635975	0.759503	1
3.6	0	0.281913	0.419103	0.482209	0.509869	0.517534	0.519388	0.518369	0.511584	0.513819	0.512269	0.514062	0.503328	0.501541	0.499406	0.494616	0.478063	0.463613	0.456409	0.452781	0.437438	0.427825	0.42585	0.424866	0.428284	0.427513	0.433491	0.440619	0.460288	0.469297	0.482303	0.495328	0.501688	0.507309	0.508978	0.508116	0.506547	0.520806	0.5314	0.531878	0.527444	0.518962	0.517713	0.517497	0.516659	0.514297	0.509788	0.5121	0.515294	0.504372	0.500378	0.499531	0.501878	0.4996	0.501053	0.505284	0.516922	0.531206	0.553834	0.575878	0.606103	0.664547	0.769962	1
3.7	0	0.300906	0.434953	0.481591	0.501075	0.511881	0.519116	0.519953	0.518428	0.508044	0.505134	0.504263	0.499519	0.501294	0.49965	0.504581	0.502122	0.503097	0.516122	0.523997	0.521	0.515547	0.509281	0.509931	0.511681	0.509191	0.510741	0.497034	0.483044	0.471891	0.462275	0.459413	0.457781	0.461688	0.470131	0.474806	0.479216	0.483966	0.490759	0.497347	0.498781	0.503181	0.505631	0.506838	0.511738	0.518247	0.528194	0.534006	0.535325	0.531547	0.521266	0.509734	0.500722	0.489803	0.479447	0.473562	0.47325	0.471981	0.480553	0.492778	0.519697	0.574531	0.706741	1
3.8	0	0.254828	0.363134	0.416038	0.444837	0.458978	0.4654	0.471491	0.489272	0.502047	0.509569	0.5161	0.523141	0.519625	0.520809	0.523178	0.519609	0.520509	0.515603	0.516072	0.513447	0.504294	0.494841	0.490584	0.494259	0.495394	0.49245	0.497272	0.502231	0.507616	0.509156	0.510866	0.516819	0.519672	0.515275	0.514919	0.513997	0.508447	0.501056	0.498781	0.498753	0.494172	0.491634	0.491056	0.489391	0.489672	0.485778	0.487988	0.486591	0.480859	0.480988	0.481844	0.479459	0.481453	0.489581	0.4945	0.507387	0.514628	0.531428	0.553109	0.577866	0.625138	0.735109	1
3.9	0	0.284144	0.401244	0.448494	0.468428	0.481366	0.492363	0.495737	0.497641	0.496581	0.491478	0.481822	0.483975	0.485791	0.488716	0.490194	0.482081	0.480291	0.478822	0.487697	0.498159	0.505156	0.505397	0.504656	0.504744	0.502113	0.507056	0.510734	0.515222	0.514463	0.518975	0.525909	0.527759	0.529188	0.524325	0.515619	0.517491	0.514259	0.512459	0.503131	0.500275	0.503428	0.500244	0.49855	0.500194	0.497038	0.494406	0.494284	0.490844	0.494531	0.502113	0.509331	0.510297	0.502553	0.507594	0.507216	0.506828	0.507113	0.501331	0.502644	0.522941	0.574922	0.697647	1
