143.4	0.930401	50.702
143.6	0.971676	50.5826
143.8	0.977977	50.5384
144	0.954888	50.6382
144.2	1.09302	50.779
144.4	0.919488	50.7318
144.6	0.988384	50.416
144.8	0.992447	50.1937
145	1.04662	50.3437
145.2	0.869082	50.7083
145.4	1.05497	50.5013
145.6	0.999577	50.3261
145.8	0.952431	50.3436
146	0.951978	50.5376
146.2	0.97734	50.6365
146.4	1.09223	50.6978
146.6	1.00829	50.8091
146.8	0.930592	50.7664
147	0.991124	50.6239
147.2	0.963263	50.6005
147.4	0.980554	50.8477
147.6	0.983426	50.9606
147.8	0.928699	50.8039
148	1.02692	50.4214
148.2	1.09648	50.3005
148.4	1.00881	50.5068
148.6	0.982845	50.7538
148.8	0.948659	50.7841
149	0.998086	50.832
149.2	0.940344	50.972
149.4	1.0354	51.0821
149.6	1.04061	51.2229
149.8	0.984143	50.9943
150	1.03647	50.7622
150.2	1.04761	51.1033
150.4	1.00255	51.2898
150.6	0.939475	50.8095
150.8	1.01391	50.7746
151	0.949205	51.1756
151.2	0.940635	51.4526
151.4	1.03069	51.3183
151.6	1.01476	50.9358
151.8	0.985816	51.2533
152	0.959391	51.516
152.2	1.02501	51.1696
152.4	0.982104	51.0628
152.6	1.00886	51.1138
152.8	0.909524	51.1533
153	0.936617	51.032
153.2	0.94922	51.2917
153.4	0.939438	51.6624
153.6	0.945351	51.7591
153.8	0.99411	51.6373
154	1.01676	51.3091
154.2	0.971595	51.2375
154.4	0.833479	51.5631
154.6	0.949006	51.3311
154.8	0.950215	51.5842
155	0.95973	51.6712
155.2	1.01293	51.6149
155.4	1.0381	51.4409
155.6	0.854735	51.343
155.8	0.965432	51.2933
156	0.964074	51.4112
156.2	0.972272	51.5248
156.4	1.02754	51.6298
156.6	1.08042	51.3246
156.8	1.01865	51.5349
157	1.07524	51.8152
157.2	0.958914	51.5111
157.4	0.879066	51.4817
157.6	1.09452	51.4305
157.8	0.868722	51.6892
158	0.861669	51.9396
158.2	1.03081	51.3854
158.4	0.940187	51.6383
158.6	1.03654	51.8376
158.8	1.01497	51.6826
159	1.0049	51.6143
159.2	0.974077	51.6468
159.4	1.00747	51.8019
159.6	1.02631	51.6957
159.8	0.999023	51.7068
160	0.884147	51.7209
160.2	0.998114	51.3768
160.4	1.01464	51.2212
160.6	0.940803	51.4147
160.8	0.988905	51.4172
161	0.977146	51.3078
161.2	1.09962	51.3719
161.4	0.960631	51.6547
161.6	1.0648	51.7238
161.8	0.98874	51.5937
162	0.920457	51.4903
162.2	1.00715	51.6628
162.4	0.895189	51.5325
162.6	0.961517	51.4611
162.8	0.900627	51.1025
163	1.05447	51.4108
163.2	0.960124	51.5146
163.4	0.979073	51.3312
163.6	0.894924	51.4589
163.8	1.06416	51.3979
164	0.899507	51.2744
164.2	1.08026	51.4316
164.4	0.96812	51.488
164.6	0.966305	51.4081
164.8	1.02995	51.5098
165	0.997339	51.5214
165.2	1.02704	51.2709
165.4	1.02096	51.1851
165.6	0.995876	51.3418
165.8	0.957394	51.5423
166	1.06427	51.4512
166.2	0.969772	51.3469
166.4	0.900447	51.3125
166.6	1.01164	51.3898
166.8	0.959171	51.4018
167	0.91753	51.3242
167.2	1.00352	51.6056
167.4	0.976803	51.5103
167.6	1.06754	51.6132
167.8	0.966979	51.588
168	1.0455	51.5486
168.2	1.1293	51.3703
168.4	0.905455	51.7756
168.6	0.98825	52.0057
168.8	1.11135	52.0256
169	0.991737	51.7493
169.2	1.00947	51.3602
169.4	0.944065	51.8059
169.6	1.04732	51.9313
169.8	1.0254	51.6291
170	0.996089	51.6969
170.2	1.0158	51.6826
170.4	1.08562	51.5038
170.6	0.917954	51.4646
170.8	1.05898	51.664
171	1.04784	51.9318
171.2	0.847943	51.8293
171.4	0.85838	51.728
171.6	0.929018	52
171.8	1.00211	51.9381
172	0.970818	51.8331
172.2	0.946903	51.4471
172.4	0.941458	51.7363
172.6	0.994861	52.1986
172.8	0.881224	52.0101
173	0.949138	51.9594
173.2	0.889542	52.112
173.4	1.06923	51.9392
173.6	1.00765	51.6027
